TIME,RATE,ERROR,FRACEXP
728.0,5.8208213,2.4126377,1.0
729.0,8.107843,2.8474276,1.0
730.0,9.223457,3.0370145,1.0
731.0,8.048984,2.837073,1.0
732.0,11.536245,3.3965049,1.0
733.0,9.145768,3.024197,1.0
734.0,13.891122,3.7270796,1.0
735.0,6.920648,2.6307125,1.0
736.0,9.179218,3.0297225,1.0
737.0,6.9269423,2.6319084,1.0
738.0,5.734159,2.3946104,1.0
739.0,9.284741,3.0470874,1.0
740.0,6.881288,2.623221,1.0
741.0,8.159473,2.8564792,1.0
742.0,10.405689,3.225785,1.0
743.0,6.948569,2.6360137,1.0
744.0,9.210201,3.0348313,1.0
745.0,6.9119,2.6290493,1.0
746.0,8.022838,2.8324614,1.0
747.0,12.688046,3.5620284,1.0
748.0,11.54096,3.397199,1.0
749.0,2.3286412,1.5259886,1.0
750.0,11.4263935,3.3802948,1.0
751.0,6.9149876,2.6296363,1.0
752.0,6.9274426,2.6320035,1.0
753.0,13.80088,3.7149537,1.0
754.0,16.229288,4.028559,1.0
755.0,9.240365,3.0397968,1.0
756.0,6.890915,2.6250553,1.0
757.0,9.276861,3.045794,1.0
758.0,6.9011803,2.6270099,1.0
759.0,8.043825,2.8361638,1.0
760.0,10.315095,3.2117121,1.0
761.0,13.79468,3.714119,1.0
762.0,4.5802,2.1401403,1.0
763.0,11.473029,3.387186,1.0
764.0,8.06942,2.8406725,1.0
765.0,3.5014243,1.8712093,1.0
766.0,5.742349,2.3963199,1.0
767.0,12.72064,3.5666006,1.0
768.0,10.442791,3.2315307,1.0
769.0,10.492931,3.2392795,1.0
770.0,10.331537,3.2142708,1.0
771.0,6.908219,2.628349,1.0
772.0,9.27311,3.0451782,1.0
773.0,2.3228734,1.5240976,1.0
774.0,9.188329,3.0312257,1.0
775.0,12.710387,3.565163,1.0
776.0,6.9599533,2.6381724,1.0
777.0,4.564371,2.1364388,1.0
778.0,10.318081,3.212177,1.0
779.0,6.873055,2.6216512,1.0
780.0,10.496949,3.2398996,1.0
781.0,9.265018,3.0438492,1.0
782.0,9.222127,3.0367956,1.0
783.0,4.626328,2.15089,1.0
784.0,5.7723017,2.4025614,1.0
785.0,10.332799,3.214467,1.0
786.0,13.792586,3.7138371,1.0
787.0,2.2855191,1.5117934,1.0
788.0,9.209174,3.034662,1.0
789.0,6.88554,2.6240313,1.0
790.0,9.237909,3.039393,1.0
791.0,9.258428,3.0427663,1.0
792.0,11.524777,3.3948162,1.0
793.0,3.4697425,1.8627245,1.0
794.0,11.482979,3.3886545,1.0
795.0,3.442656,1.8554395,1.0
796.0,8.071379,2.8410172,1.0
797.0,13.75196,3.7083635,1.0
798.0,13.737781,3.7064512,1.0
799.0,8.046467,2.8366294,1.0
800.0,9.193896,3.0321438,1.0
801.0,11.637613,3.4113946,1.0
802.0,5.8173637,2.4119213,1.0
803.0,10.361297,3.2188969,1.0
804.0,6.8731647,2.6216722,1.0
805.0,5.770207,2.4021256,1.0
806.0,3.429785,1.8519679,1.0
807.0,5.786708,2.4055576,1.0
808.0,8.059004,2.8388386,1.0
809.0,4.6288357,2.1514728,1.0
810.0,4.574152,2.1387267,1.0
811.0,3.4719918,1.8633281,1.0
812.0,11.606233,3.4067922,1.0
813.0,4.619677,2.1493435,1.0
814.0,9.259188,3.0428913,1.0
815.0,9.186094,3.030857,1.0
816.0,11.577279,3.4025402,1.0
817.0,8.029583,2.8336518,1.0
818.0,9.24141,3.0399687,1.0
819.0,6.9541564,2.6370735,1.0
820.0,9.273755,3.045284,1.0
821.0,5.7792015,2.403997,1.0
822.0,6.909894,2.6286678,1.0
823.0,4.602426,2.1453266,1.0
824.0,6.949338,2.6361597,1.0
825.0,8.08234,2.8429458,1.0
826.0,6.950431,2.636367,1.0
827.0,9.222995,3.0369384,1.0
828.0,5.7420673,2.3962612,1.0
829.0,13.893792,3.7274377,1.0
830.0,10.395166,3.2241535,1.0
831.0,4.5880017,2.141962,1.0
832.0,17.304625,4.1598825,1.0
833.0,16.16197,4.0201955,1.0
834.0,6.965079,2.6391435,1.0
835.0,4.5762963,2.1392279,1.0
836.0,9.201058,3.0333247,1.0
837.0,9.2682705,3.0443835,1.0
838.0,15.050777,3.879533,1.0
839.0,9.255937,3.042357,1.0
840.0,9.154708,3.0256748,1.0
841.0,8.087871,2.843918,1.0
842.0,5.810085,2.4104118,1.0
843.0,6.955848,2.6373942,1.0
844.0,10.383845,3.2223976,1.0
845.0,4.619761,2.149363,1.0
846.0,9.324762,3.0536473,1.0
847.0,6.9091196,2.6285205,1.0
848.0,9.278264,3.0460243,1.0
849.0,10.382647,3.2222114,1.0
850.0,10.317586,3.2121,1.0
851.0,9.196235,3.0325294,1.0
852.0,9.169868,3.0281792,1.0
853.0,8.087701,2.8438883,1.0
854.0,11.532128,3.3958988,1.0
855.0,6.872373,2.6215212,1.0
856.0,8.041073,2.8356786,1.0
857.0,8.032645,2.8341923,1.0
858.0,10.446016,3.2320297,1.0
859.0,12.759229,3.5720062,1.0
860.0,2.356245,1.5350065,1.0
861.0,3.4368634,1.8538779,1.0
862.0,13.715885,3.7034965,1.0
863.0,8.10463,2.8468633,1.0
864.0,12.699694,3.563663,1.0
865.0,12.70702,3.5646906,1.0
866.0,11.579678,3.4028926,1.0
867.0,19.566154,4.4233646,1.0
868.0,6.8971157,2.626236,1.0
869.0,9.310327,3.051283,1.0
870.0,6.884679,2.623867,1.0
871.0,8.087817,2.8439088,1.0
872.0,7.0251975,2.6505089,1.0
873.0,5.7372575,2.3952572,1.0
874.0,8.13559,2.8522954,1.0
875.0,13.863285,3.7233434,1.0
876.0,6.8937345,2.6255922,1.0
877.0,8.088792,2.8440802,1.0
878.0,9.25398,3.0420353,1.0
879.0,5.747306,2.397354,1.0
880.0,9.24898,3.0412135,1.0
881.0,10.368744,3.2200534,1.0
882.0,12.717488,3.5661588,1.0
883.0,8.050127,2.8372746,1.0
884.0,9.203067,3.0336556,1.0
885.0,4.5977616,2.1442392,1.0
886.0,8.132785,2.8518038,1.0
887.0,5.746254,2.3971345,1.0
888.0,11.587714,3.4040732,1.0
889.0,10.302347,3.209727,1.0
890.0,3.4461732,1.8563871,1.0
891.0,5.7471,2.397311,1.0
892.0,11.5934925,3.4049218,1.0
893.0,11.555483,3.3993356,1.0
894.0,13.819018,3.717394,1.0
895.0,16.191097,4.023816,1.0
896.0,11.572418,3.4018257,1.0
897.0,10.576835,3.2522047,1.0
898.0,5.7535295,2.3986516,1.0
899.0,8.077341,2.8420663,1.0
900.0,4.66706,2.160338,1.0
901.0,15.056449,3.880264,1.0
902.0,13.979684,3.7389414,1.0
903.0,11.552664,3.398921,1.0
904.0,12.628941,3.5537221,1.0
905.0,3.5112522,1.8738335,1.0
906.0,12.687303,3.561924,1.0
907.0,8.100274,2.846098,1.0
908.0,6.918609,2.6303248,1.0
909.0,11.575771,3.4023185,1.0
910.0,8.063991,2.8397167,1.0
911.0,10.369575,3.2201824,1.0
912.0,2.3229444,1.5241208,1.0
913.0,11.595122,3.4051611,1.0
914.0,11.461745,3.38552,1.0
915.0,5.7808905,2.4043481,1.0
916.0,3.5193453,1.8759918,1.0
917.0,11.591563,3.4046385,1.0
918.0,9.29662,3.049036,1.0
919.0,13.880072,3.725597,1.0
920.0,5.7771506,2.4035704,1.0
921.0,10.451568,3.2328885,1.0
922.0,13.842186,3.7205088,1.0
923.0,4.6067123,2.1463253,1.0
924.0,4.6569,2.1579852,1.0
925.0,11.550274,3.3985693,1.0
926.0,9.265476,3.0439246,1.0
927.0,12.748106,3.5704489,1.0
928.0,6.991004,2.6440506,1.0
929.0,8.248629,2.8720427,1.0
930.0,12.878657,3.5886846,1.0
931.0,11.844646,3.4416053,1.0
932.0,10.516666,3.242941,1.0
933.0,11.760769,3.4293978,1.0
934.0,8.20441,2.864334,1.0
935.0,4.762247,2.1822574,1.0
936.0,4.771211,2.1843102,1.0
937.0,8.1012745,2.846274,1.0
938.0,7.142083,2.6724677,1.0
939.0,9.542228,3.0890496,1.0
940.0,11.738757,3.426187,1.0
941.0,10.548826,3.2478957,1.0
942.0,4.7154074,2.1714988,1.0
943.0,8.227416,2.8683472,1.0
944.0,8.11369,2.848454,1.0
945.0,5.8384037,2.4162788,1.0
946.0,12.970985,3.6015255,1.0
947.0,15.181557,3.8963518,1.0
948.0,14.033493,3.7461305,1.0
949.0,5.7979617,2.4078958,1.0
950.0,11.768246,3.4304876,1.0
951.0,7.1342163,2.6709955,1.0
952.0,7.0698485,2.6589186,1.0
953.0,5.808914,2.410169,1.0
954.0,7.077376,2.6603339,1.0
955.0,5.7681155,2.4016902,1.0
956.0,4.700593,2.168085,1.0
957.0,10.548389,3.2478285,1.0
958.0,6.9827843,2.6424959,1.0
959.0,8.366161,2.8924317,1.0
960.0,4.6576242,2.158153,1.0
961.0,4.7006607,2.1681006,1.0
962.0,9.50231,3.0825818,1.0
963.0,9.296153,3.0489593,1.0
964.0,10.7185755,3.2739236,1.0
965.0,8.195458,2.862771,1.0
966.0,6.9899025,2.6438425,1.0
967.0,10.406849,3.2259648,1.0
968.0,9.302049,3.049926,1.0
969.0,8.2259865,2.868098,1.0
970.0,10.606194,3.256715,1.0
971.0,10.509236,3.2417953,1.0
972.0,6.956789,2.6375725,1.0
973.0,12.958571,3.5998015,1.0
974.0,5.8033266,2.4090095,1.0
975.0,7.00905,2.647461,1.0
976.0,3.4845192,1.8666867,1.0
977.0,11.742766,3.426772,1.0
978.0,5.883187,2.425528,1.0
979.0,16.425789,4.052874,1.0
980.0,9.3282585,3.0542197,1.0
981.0,4.761649,2.1821203,1.0
982.0,10.582341,3.253051,1.0
983.0,11.841826,3.4411955,1.0
984.0,15.344337,3.9171848,1.0
985.0,15.404102,3.924806,1.0
986.0,6.964831,2.6390965,1.0
987.0,5.9520245,2.4396772,1.0
988.0,11.849037,3.442243,1.0
989.0,10.46387,3.2347906,1.0
990.0,9.456356,3.0751188,1.0
991.0,11.724896,3.4241636,1.0
992.0,7.086923,2.6621275,1.0
993.0,15.344297,3.9171798,1.0
994.0,5.851448,2.4189765,1.0
995.0,3.541034,1.8817636,1.0
996.0,7.0039654,2.6465006,1.0
997.0,5.8054094,2.4094417,1.0
998.0,7.1429443,2.6726286,1.0
999.0,14.216819,3.7705197,1.0
1000.0,8.147737,2.854424,1.0
1001.0,12.9082,3.5927985,1.0
1002.0,9.540175,3.0887175,1.0
1003.0,8.33646,2.8872929,1.0
1004.0,9.348525,3.057536,1.0
1005.0,9.392988,3.064798,1.0
1006.0,3.5318792,1.8793294,1.0
1007.0,11.943066,3.455874,1.0
1008.0,7.048454,2.6548924,1.0
1009.0,5.8454084,2.417728,1.0
1010.0,11.76723,3.4303396,1.0
1011.0,8.320235,2.884482,1.0
1012.0,9.387044,3.0638282,1.0
1013.0,8.318495,2.88418,1.0
1014.0,4.8218646,2.1958745,1.0
1015.0,10.576372,3.2521334,1.0
1016.0,10.572963,3.2516093,1.0
1017.0,14.081495,3.7525318,1.0
1018.0,2.3819313,1.5433507,1.0
1019.0,9.340296,3.0561898,1.0
1020.0,8.355158,2.890529,1.0
1021.0,8.196822,2.8630092,1.0
1022.0,11.792971,3.4340894,1.0
1023.0,10.659422,3.264877,1.0
1024.0,7.1014013,2.6648455,1.0
1025.0,4.870001,2.2068079,1.0
1026.0,12.884018,3.5894315,1.0
1027.0,8.292494,2.879669,1.0
1028.0,18.72432,4.327161,1.0
1029.0,8.291033,2.8794153,1.0
1030.0,3.5516675,1.8845868,1.0
1031.0,1.1761972,1.0845263,1.0
1032.0,5.898573,2.4286978,1.0
1033.0,7.0860186,2.6619577,1.0
1034.0,12.984584,3.6034129,1.0
1035.0,15.25004,3.90513,1.0
1036.0,13.115115,3.6214797,1.0
1037.0,8.16464,2.8573835,1.0
1038.0,8.300897,2.8811276,1.0
1039.0,12.894151,3.5908427,1.0
1040.0,11.697993,3.420233,1.0
1041.0,11.779286,3.4320965,1.0
1042.0,10.744986,3.2779546,1.0
1043.0,8.221048,2.867237,1.0
1044.0,9.598026,3.0980682,1.0
1045.0,16.58554,4.072535,1.0
1046.0,8.183619,2.8607025,1.0
1047.0,12.895748,3.591065,1.0
1048.0,5.86752,2.4222963,1.0
1049.0,10.655959,3.2643466,1.0
1050.0,8.229745,2.8687532,1.0
1051.0,8.345261,2.8888164,1.0
1052.0,12.899773,3.5916255,1.0
1053.0,12.984255,3.603367,1.0
1054.0,8.309968,2.8827014,1.0
1055.0,4.706464,2.1694386,1.0
1056.0,3.601588,1.8977851,1.0
1057.0,11.782717,3.4325962,1.0
1058.0,14.136673,3.7598767,1.0
1059.0,8.37963,2.8947592,1.0
1060.0,8.233306,2.8693738,1.0
1061.0,11.748965,3.4276764,1.0
1062.0,12.9939165,3.6047075,1.0
1063.0,8.16731,2.8578506,1.0
1064.0,4.74504,2.1783113,1.0
1065.0,17.850166,4.2249455,1.0
1066.0,8.192444,2.8622446,1.0
1067.0,8.293123,2.8797784,1.0
1068.0,10.659906,3.2649512,1.0
1069.0,4.7452316,2.1783552,1.0
1070.0,13.02373,3.6088405,1.0
1071.0,8.327285,2.8857036,1.0
1072.0,5.9750333,2.4443882,1.0
1073.0,3.5734932,1.8903686,1.0
1074.0,6.9579296,2.6377888,1.0
1075.0,9.361413,3.0596426,1.0
1076.0,10.698952,3.2709253,1.0
1077.0,10.613354,3.2578142,1.0
1078.0,8.303717,2.881617,1.0
1079.0,12.910326,3.593094,1.0
1080.0,15.550409,3.9434006,1.0
1081.0,5.957219,2.4407415,1.0
1082.0,10.70855,3.2723923,1.0
1083.0,14.259345,3.7761548,1.0
1084.0,8.211546,2.8655796,1.0
1085.0,9.358473,3.0591621,1.0
1086.0,10.7138195,3.2731972,1.0
1087.0,11.691894,3.419341,1.0
1088.0,10.649148,3.2633033,1.0
1089.0,9.491655,3.080853,1.0
1090.0,7.017235,2.6490064,1.0
1091.0,21.090633,4.592454,1.0
1092.0,8.28522,2.8784058,1.0
1093.0,13.045505,3.6118562,1.0
1094.0,10.794167,3.2854476,1.0
1095.0,16.592432,4.073381,1.0
1096.0,9.435507,3.071727,1.0
1097.0,3.597316,1.8966591,1.0
1098.0,11.830485,3.4395473,1.0
1099.0,8.124719,2.8503892,1.0
1100.0,12.93437,3.5964384,1.0
1101.0,7.1752114,2.6786585,1.0
1102.0,13.038032,3.6108215,1.0
1103.0,5.8965073,2.4282725,1.0
1104.0,9.363455,3.0599763,1.0
1105.0,4.6677604,2.1605,1.0
1106.0,7.1396646,2.6720152,1.0
1107.0,9.535914,3.0880275,1.0
1108.0,11.932658,3.4543679,1.0
1109.0,11.933659,3.4545128,1.0
1110.0,7.0676455,2.6585045,1.0
1111.0,8.375824,2.8941016,1.0
1112.0,9.539278,3.0885723,1.0
1113.0,2.3800716,1.5427481,1.0
1114.0,4.74742,2.1788576,1.0
1115.0,9.538293,3.0884128,1.0
1116.0,5.9022536,2.4294555,1.0
1117.0,7.145371,2.6730826,1.0
1118.0,14.224317,3.771514,1.0
1119.0,6.997749,2.645326,1.0
1120.0,9.559578,3.0918567,1.0
1121.0,5.9340353,2.4359875,1.0
1122.0,9.492432,3.080979,1.0
1123.0,11.728838,3.4247391,1.0
1124.0,8.248222,2.8719718,1.0
1125.0,12.907265,3.5926683,1.0
1126.0,3.5592697,1.8866026,1.0
1127.0,5.884336,2.425765,1.0
1128.0,2.412799,1.5533186,1.0
1129.0,12.983181,3.603218,1.0
1130.0,4.7178354,2.1720579,1.0
1131.0,11.686949,3.418618,1.0
1132.0,11.922766,3.4529357,1.0
1133.0,8.476272,2.9114037,1.0
1134.0,3.5359173,1.8804035,1.0
1135.0,9.5041275,3.0828764,1.0
1136.0,7.1174192,2.667849,1.0
1137.0,13.031942,3.6099782,1.0
1138.0,7.15164,2.6742551,1.0
1139.0,14.102888,3.755381,1.0
1140.0,4.8038363,2.1917655,1.0
1141.0,9.558988,3.0917614,1.0
1142.0,5.9072967,2.430493,1.0
1143.0,4.7047343,2.16904,1.0
1144.0,10.693194,3.270045,1.0
1145.0,11.857616,3.443489,1.0
1146.0,10.839285,3.292307,1.0
1147.0,9.398963,3.0657728,1.0
1148.0,11.746114,3.4272604,1.0
1149.0,14.291293,3.7803826,1.0
1150.0,11.763839,3.4298453,1.0
1151.0,12.91454,3.5936806,1.0
1152.0,4.7924056,2.1891563,1.0
1153.0,9.531645,3.0873363,1.0
1154.0,13.042855,3.6114893,1.0
1155.0,3.5183334,1.8757222,1.0
1156.0,11.883977,3.4473145,1.0
1157.0,12.987823,3.6038623,1.0
1158.0,8.227153,2.8683014,1.0
1159.0,5.8237257,2.4132397,1.0
1160.0,11.870465,3.4453542,1.0
1161.0,8.3302,2.8862085,1.0
1162.0,9.5045185,3.0829399,1.0
1163.0,9.61585,3.1009436,1.0
1164.0,10.740493,3.2772691,1.0
1165.0,10.658653,3.2647593,1.0
1166.0,5.9544854,2.4401815,1.0
1167.0,8.310289,2.8827572,1.0
1168.0,14.334754,3.7861266,1.0
1169.0,8.220529,2.8671465,1.0
1170.0,15.761197,3.9700375,1.0
1171.0,8.323392,2.8850288,1.0
1172.0,4.793822,2.1894798,1.0
1173.0,16.818388,4.1010227,1.0
1174.0,13.093404,3.618481,1.0
1175.0,7.2062345,2.684443,1.0
1176.0,9.487234,3.0801353,1.0
1177.0,13.120249,3.6221883,1.0
1178.0,7.186142,2.6806982,1.0
1179.0,7.13135,2.6704588,1.0
1180.0,10.785268,3.2840931,1.0
1181.0,17.86277,4.226437,1.0
1182.0,17.791815,4.2180343,1.0
1183.0,9.662691,3.108487,1.0
1184.0,16.53715,4.0665894,1.0
1185.0,14.273649,3.7780483,1.0
1186.0,4.8973927,2.2130053,1.0
1187.0,14.3860035,3.7928886,1.0
1188.0,4.82368,2.1962879,1.0
1189.0,10.475844,3.236641,1.0
1190.0,4.725873,2.1739073,1.0
1191.0,10.639322,3.2617974,1.0
1192.0,8.383806,2.8954804,1.0
1193.0,11.915955,3.4519494,1.0
1194.0,9.716582,3.1171434,1.0
1195.0,12.024121,3.4675815,1.0
1196.0,3.6308787,1.9054865,1.0
1197.0,15.447485,3.9303288,1.0
1198.0,13.017819,3.6080215,1.0
1199.0,13.197054,3.632775,1.0
1200.0,11.864205,3.4444456,1.0
1201.0,7.059433,2.6569593,1.0
1202.0,13.167043,3.628642,1.0
1203.0,9.526534,3.0865085,1.0
1204.0,9.525593,3.086356,1.0
1205.0,11.785663,3.4330254,1.0
1206.0,9.545637,3.0896015,1.0
1207.0,7.184334,2.6803608,1.0
1208.0,9.5194435,3.0853596,1.0
1209.0,8.472373,2.9107342,1.0
1210.0,9.581922,3.0954678,1.0
1211.0,11.922122,3.4528427,1.0
1212.0,10.737617,3.2768302,1.0
1213.0,4.8575144,2.2039769,1.0
1214.0,2.3618426,1.5368288,1.0
1215.0,4.782,2.1867785,1.0
1216.0,5.8720827,2.423238,1.0
1217.0,15.598787,3.9495301,1.0
1218.0,11.821272,3.4382076,1.0
1219.0,13.218163,3.635679,1.0
1220.0,13.111389,3.6209652,1.0
1221.0,6.091302,2.4680562,1.0
1222.0,5.9530587,2.4398892,1.0
1223.0,2.3594298,1.5360435,1.0
1224.0,9.543205,3.089208,1.0
1225.0,8.448834,2.906688,1.0
1226.0,12.878722,3.5886936,1.0
1227.0,11.893587,3.448708,1.0
1228.0,10.611494,3.2575288,1.0
1229.0,12.521784,2.5021775,2.0
1231.0,1.1743394,1.0836694,1.0
1232.0,12.027371,3.46805,1.0
1233.0,7.1383996,2.6717784,1.0
1234.0,9.539961,3.0886827,1.0
1235.0,7.1503706,2.6740177,1.0
1236.0,9.75178,3.122784,1.0
1237.0,5.9872284,2.4468813,1.0
1238.0,8.361498,2.8916254,1.0
1239.0,9.591554,3.0970232,1.0
1240.0,14.2919655,3.7804716,1.0
1241.0,7.1101284,2.6664824,1.0
1242.0,11.94451,3.456083,1.0
1243.0,9.520945,3.0856028,1.0
1244.0,5.954372,2.4401581,1.0
1245.0,4.738969,2.1769173,1.0
1246.0,11.878566,3.4465296,1.0
1247.0,9.537296,3.0882514,1.0
1248.0,9.418679,3.0689867,1.0
1249.0,9.623344,3.1021516,1.0
1250.0,15.497016,3.936625,1.0
1251.0,4.829479,2.1976075,1.0
1252.0,11.896401,3.449116,1.0
1253.0,7.381064,2.7168114,1.0
1254.0,4.7143188,2.1712482,1.0
1255.0,18.101873,4.2546296,1.0
1256.0,10.801291,3.286532,1.0
1257.0,5.901841,2.4293706,1.0
1258.0,7.204897,2.6841938,1.0
1259.0,10.856974,3.2949922,1.0
1260.0,7.151071,2.6741486,1.0
1261.0,9.736889,3.1203988,1.0
1262.0,12.131843,3.4830794,1.0
1263.0,9.636974,3.1043477,1.0
1264.0,13.200966,3.6333134,1.0
1265.0,13.132727,3.6239104,1.0
1266.0,10.603217,3.2562582,1.0
1267.0,12.031958,3.4687111,1.0
1268.0,2.456291,1.5672559,1.0
1269.0,10.62651,3.2598329,1.0
1270.0,7.2368937,2.6901474,1.0
1271.0,8.962926,2.1169467,2.0
1273.0,1.1878659,1.0898926,1.0
1274.0,7.0788493,2.6606107,1.0
1275.0,11.775753,3.4315817,1.0
1276.0,7.192885,1.8964288,2.0
1278.0,2.4122705,1.5531486,1.0
1279.0,9.606099,3.0993707,1.0
1280.0,4.8460283,2.2013698,1.0
1281.0,10.139016,2.2515569,2.0
1283.0,6.0045905,1.7327132,2.0
1285.0,15.657297,3.9569302,1.0
1286.0,9.545396,3.0895624,1.0
1287.0,9.641641,3.1050992,1.0
1288.0,4.8291197,2.1975257,1.0
1289.0,3.6616004,1.9135308,1.0
1290.0,15.762708,3.9702277,1.0
1291.0,12.06965,3.4741402,1.0
1292.0,8.473583,2.910942,1.0
1293.0,3.6444569,1.909046,1.0
1294.0,9.530087,3.087084,1.0
1295.0,11.003011,3.3170786,1.0
1296.0,4.83023,2.1977785,1.0
1297.0,3.6921942,1.9215083,1.0
1298.0,11.922434,3.4528878,1.0
1299.0,13.150233,3.6263251,1.0
1300.0,7.34016,2.7092729,1.0
1301.0,4.823155,2.1961682,1.0
1302.0,12.087027,3.4766402,1.0
1303.0,13.26443,3.6420364,1.0
1304.0,9.6547575,3.1072106,1.0
1305.0,10.89781,3.3011832,1.0
1306.0,5.8110943,2.4106212,1.0
1307.0,13.189098,3.6316798,1.0
1308.0,9.632833,3.1036804,1.0
1309.0,13.186532,3.6313264,1.0
1310.0,3.5418856,1.8819898,1.0
1311.0,8.300008,2.8809733,1.0
1312.0,8.394,2.8972402,1.0
1313.0,5.9226933,2.4336584,1.0
1314.0,6.0664225,2.4630108,1.0
1315.0,7.3017497,2.702175,1.0
1316.0,3.5531116,1.88497,1.0
1317.0,11.986049,3.4620874,1.0
1318.0,8.434602,2.9042387,1.0
1319.0,15.808573,2.8114562,2.0
1321.0,10.897765,3.3011763,1.0
1322.0,9.587325,3.0963407,1.0
1323.0,9.092228,2.1321619,2.0
1325.0,7.453362,2.7300847,1.0
1326.0,7.185986,1.8955191,2.0
1328.0,8.656979,2.9422743,1.0
1329.0,4.812087,2.193647,1.0
1330.0,9.788662,3.1286838,1.0
1331.0,8.232082,2.0288029,2.0
1333.0,8.428143,2.9031262,1.0
1334.0,13.187629,3.6314776,1.0
1335.0,6.7615805,1.8386925,2.0
1337.0,9.458676,3.0754962,1.0
1338.0,11.995517,3.4634545,1.0
1339.0,8.444492,2.9059408,1.0
1340.0,6.5531716,1.8101342,2.0
1342.0,8.493214,2.914312,1.0
1343.0,12.190053,3.4914258,1.0
1344.0,3.6669576,1.9149302,1.0
1345.0,10.345893,2.2744112,2.0
1347.0,7.9811172,1.9976382,2.0
1349.0,8.420477,2.9018059,1.0
1350.0,13.405738,3.6613846,1.0
1351.0,4.7732925,2.1847866,1.0
1352.0,10.903055,3.3019774,1.0
1353.0,7.372162,2.7151725,1.0
1354.0,14.53748,3.8128047,1.0
1355.0,8.511829,2.917504,1.0
1356.0,14.531316,3.8119962,1.0
1357.0,5.9641824,2.4421675,1.0
1358.0,7.4515915,2.7297604,1.0
1359.0,8.280388,2.8775663,1.0
1360.0,10.887429,3.2996104,1.0
1361.0,6.1202745,2.473919,1.0
1362.0,2.4117231,1.5529723,1.0
1363.0,2.375647,1.5413134,1.0
1364.0,12.031424,3.4686344,1.0
1365.0,6.017402,2.4530394,1.0
1366.0,6.063123,1.741138,2.0
1368.0,8.5859585,2.9301805,1.0
1369.0,7.294204,1.9097388,2.0
1371.0,13.229394,3.6372235,1.0
1372.0,10.838206,3.292143,1.0
1373.0,15.245009,2.7608883,2.0
1375.0,6.1537404,2.4806733,1.0
1376.0,6.121849,2.474237,1.0
1377.0,7.347325,2.710595,1.0
1378.0,5.4696145,1.6537253,2.0
1380.0,7.414487,2.7229555,1.0
1381.0,2.446297,1.5640643,1.0
1382.0,10.970136,3.3121195,1.0
1383.0,10.86584,2.3308625,2.0
1385.0,10.840538,3.2924972,1.0
1386.0,7.4239335,2.7246897,1.0
1387.0,11.011713,2.346456,2.0
1389.0,8.720473,2.9530447,1.0
1390.0,9.103408,2.1334722,2.0
1392.0,7.383084,2.717183,1.0
1393.0,7.417194,2.7234526,1.0
1394.0,9.572725,3.0939822,1.0
1395.0,9.041062,2.1261542,2.0
1397.0,9.601095,3.0985634,1.0
1398.0,4.857708,2.204021,1.0
1399.0,4.831933,1.554338,2.0
1401.0,4.8763905,2.208255,1.0
1402.0,9.877446,3.1428404,1.0
1403.0,7.263429,2.695075,1.0
1404.0,8.635385,2.0779057,2.0
1406.0,9.673352,3.1102014,1.0
1407.0,9.74653,3.1219432,1.0
1408.0,11.080039,3.3286693,1.0
1409.0,8.543599,2.0668333,2.0
1411.0,12.188068,3.4911413,1.0
1412.0,13.24879,3.6398888,1.0
1413.0,8.615789,2.9352665,1.0
1414.0,9.530403,3.087135,1.0
1415.0,3.678173,1.3561293,2.0
1416.0,11.028691,3.3209474,1.0
1417.0,4.7817116,2.1867125,1.0
1418.0,7.237555,2.6902704,1.0
1419.0,9.591798,3.0970628,1.0
1420.0,14.538891,3.8129897,1.0
1421.0,8.515862,2.918195,1.0
1423.0,14.639368,3.8261428,1.0
1424.0,5.8941464,2.4277864,1.0
1425.0,7.2537436,1.9044348,2.0
1427.0,7.210544,2.6852455,1.0
1428.0,8.344346,2.8886583,1.0
1429.0,3.6325815,1.9059333,1.0
1430.0,8.633577,2.0776882,2.0
1432.0,9.683437,3.1118221,1.0
1433.0,9.193552,2.1440094,2.0
1435.0,11.14403,3.3382676,1.0
1436.0,7.3561945,2.7122304,1.0
1437.0,8.08465,2.0105534,2.0
1439.0,9.776682,3.1267686,1.0
1440.0,8.606238,2.933639,1.0
1441.0,11.056181,3.3250835,1.0
1442.0,9.175261,2.1418755,2.0
1444.0,11.060525,3.3257368,1.0
1445.0,7.2797794,2.6981065,1.0
1446.0,9.84426,3.1375563,1.0
1447.0,11.706816,2.4193816,2.0
1449.0,2.4756331,1.5734144,1.0
1450.0,6.2055583,2.4910958,1.0
1451.0,7.895005,1.9868323,2.0
1453.0,9.894717,3.145587,1.0
1454.0,4.302227,1.4666675,2.0
1456.0,6.3036413,2.5107052,1.0
1457.0,6.0228667,2.454153,1.0
1458.0,12.230755,3.4972496,1.0
1459.0,5.536712,1.6638378,2.0
1461.0,4.846594,2.201498,1.0
1462.0,8.794472,2.9655476,1.0
1463.0,7.397478,1.9232106,2.0
1464.0,8.511135,2.9173849,1.0
1465.0,11.091355,3.3303688,1.0
1466.0,11.162192,3.3409867,1.0
1467.0,9.780332,3.1273522,1.0
1468.0,9.870148,3.141679,1.0
1469.0,13.274026,3.6433537,1.0
1470.0,7.3778553,2.7162209,1.0
1471.0,12.358159,3.5154173,1.0
1472.0,15.90781,3.9884596,1.0
1473.0,6.2617273,2.5023444,1.0
